,name,pt_cut,met_cut,eff
773,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,95,115,0.006104440325570151
774,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,100,115,0.00621304808448105
775,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,105,115,0.006375681229966403
776,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,110,115,0.006620731849434798
777,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,115,115,0.006963116166839021
778,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,120,115,0.007421195718729335
779,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,125,115,0.007982857494138
780,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,80,120,0.006674106815078048
781,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,85,120,0.006691696113074205
782,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,90,120,0.00672411880016274
783,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,95,120,0.006767975340446285
784,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,100,120,0.006844879518072289
785,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,105,120,0.006958105925489326
786,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,110,120,0.0071345038419577895
787,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,115,120,0.007398665147322155
788,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,120,120,0.007767040065622516
789,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,125,120,0.008248489138128165
790,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,80,125,0.007465076744930892
791,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,85,125,0.007476251182300448
792,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,90,125,0.007497401890434008
793,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,95,125,0.007527326929446836
794,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,100,125,0.007579421329108647
795,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,105,125,0.007656606666048972
796,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,110,125,0.007781401679550066
797,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,115,125,0.007974103900205275
798,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,120,125,0.008252832655432888
799,sig_2018_Mchi-84p0_dMchi-8p0_ctau-10,125,125,0.008636415460038764
800,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,80,80,0.003675373333983351
801,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,85,80,0.003950715116502
802,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90,80,0.004308950796270687
803,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,95,80,0.004742994454486588
804,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,100,80,0.0052427773999148535
805,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,105,80,0.00580887286066786
806,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,110,80,0.006440643355885656
807,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,115,80,0.007141256408301508
808,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,120,80,0.007904885633618396
809,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,125,80,0.008745695765227159
810,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,80,85,0.0038830975334604666
811,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,85,85,0.0041167006728428275
812,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90,85,0.004432863133378843
813,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,95,85,0.004830412061809271
814,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,100,85,0.0053010320805907795
815,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,105,85,0.005846515261277382
816,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,110,85,0.006464322835518432
817,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,115,85,0.0071554404265022145
818,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,120,85,0.007913446202134659
819,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,125,85,0.00875067236644679
820,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,80,90,0.004173941694450184
821,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,85,90,0.004359495477605225
822,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90,90,0.004622201220524308
823,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,95,90,0.004969764985264349
824,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,100,90,0.005397938619622581
825,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,105,90,0.005913016862906389
826,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,110,90,0.006506669810188801
827,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,115,90,0.00718199181192522
828,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,120,90,0.007929341384954004
829,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,125,90,0.008760419117042714
830,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,80,95,0.0045464707855054215
831,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,85,95,0.004686834256497656
832,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90,95,0.004893772986563102
833,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,95,95,0.0051819204455345125
834,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,100,95,0.005556134756489946
835,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,105,95,0.006025047512304468
836,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,110,95,0.006583277070558844
837,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,115,95,0.007231542721315387
838,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,120,95,0.007960462948178442
839,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,125,95,0.008779678637062117
840,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,80,100,0.005004087777948664
841,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,85,100,0.005107225294561821
842,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90,100,0.005262933860024008
843,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,95,100,0.0054891096845227
844,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,100,100,0.0057977158012608295
845,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,105,100,0.006206141891959723
846,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,110,100,0.006712473343380689
847,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,115,100,0.007319319831307556
848,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,120,100,0.00801780466231061
849,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,125,100,0.00881473095250996
850,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,80,105,0.005543718434343434
851,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,85,105,0.005616854561445591
852,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90,105,0.005730951215532713
853,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,95,105,0.0058989112491531406
854,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,100,105,0.006139417003662597
855,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,105,105,0.006474193291638216
856,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,110,105,0.006911525320644688
857,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,115,105,0.00746137153092088
858,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,120,105,0.008113073833958897
859,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,125,105,0.008876725232184806
860,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,80,110,0.0061609050610708935
861,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,85,110,0.006211554576675824
862,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90,110,0.0062913691615035785
863,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,95,110,0.00641319570517143
864,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,100,110,0.006593050314934934
865,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,105,110,0.006853248253430504
866,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,110,110,0.007213030592957319
867,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,115,110,0.00768695133172515
868,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,120,110,0.008274972157971386
869,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,125,110,0.00898823474675336
870,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,80,115,0.0068596207790363245
871,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,85,115,0.00689338337782476
872,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90,115,0.006947753612112603
873,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,95,115,0.007032896024172594
874,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,100,115,0.00716164085216807
875,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,105,115,0.007353955814407187
876,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,110,115,0.007632833779055267
877,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,115,115,0.008021196095019126
878,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,120,115,0.008529178842338501
879,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,125,115,0.009173005071713253
880,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,80,120,0.007642685299884531
881,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,85,120,0.007664991990318949
882,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90,120,0.007700835855849122
883,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,95,120,0.007759040499631
884,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,100,120,0.007848863044830694
885,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,105,120,0.007986626083271752
886,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,110,120,0.008189880159081335
887,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,115,120,0.008488143784926749
888,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,120,120,0.008904778504077875
889,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,125,120,0.009459860626964429
890,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,80,125,0.008506246904067368
891,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,85,125,0.008520808580903575
892,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,90,125,0.00854273301126502
893,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,95,125,0.0085820346446549
894,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,100,125,0.00864223764336161
895,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,105,125,0.008738476152243423
896,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,110,125,0.008883485798206059
897,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,115,125,0.009105021459101045
898,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,120,125,0.0094238954133587
899,sig_2018_Mchi-94p5_dMchi-9p0_ctau-10,125,125,0.00987211916807195
900,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,80,80,0.0009078657062526612
901,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,85,80,0.0009736510404480304
902,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,90,80,0.0010593350824680044
903,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,95,80,0.0011660384521517478
904,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,100,80,0.0012912072788056833
905,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,105,80,0.001436469625348678
906,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,110,80,0.0016021063351507098
907,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,115,80,0.001787780726615066
908,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,120,80,0.0019975533842270707
909,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,125,80,0.0022307146933199604
910,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,80,85,0.0009746257323859065
911,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,85,85,0.0010310802763934571
912,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,90,85,0.0011065695058609583
913,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,95,85,0.0012039141207927167
914,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,100,85,0.0013208687015553485
915,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,105,85,0.0014585005709634017
916,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,110,85,0.001618133125944695
917,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,115,85,0.0017985235376539723
918,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,120,85,0.002005004740515084
919,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,125,85,0.002235295136933487
920,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,80,90,0.0010644530444182227
921,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,85,90,0.0011100116164006369
922,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,90,90,0.0011738637863021927
923,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,95,90,0.0012590217693647795
924,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,100,90,0.0013654189136981154
925,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,105,90,0.0014932283829146892
926,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,110,90,0.001644611030367934
927,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,115,90,0.0018182843289262255
928,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,120,90,0.0020187161591186504
929,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,125,90,0.002244610325207496
930,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,80,95,0.0011784534853446977
931,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,85,95,0.0012137578035688243
932,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,90,95,0.0012649787209005863
933,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,95,95,0.0013367460078961275
934,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,100,95,0.0014299491204150178
935,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,105,95,0.001545095220984549
936,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,110,95,0.001685811737954287
937,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,115,95,0.0018504705072297453
938,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,120,95,0.002042415750350298
939,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,125,95,0.002262185551824216
940,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,80,100,0.0013178662825444013
941,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,85,100,0.0013441210334102643
942,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,90,100,0.0013828886292250463
943,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,95,100,0.0014404555859527665
944,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,100,100,0.0015177095527462896
945,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,105,100,0.0016181737216114
946,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,110,100,0.001744905619542943
947,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,115,100,0.0018967380516530293
948,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,120,100,0.0020784493800903884
949,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,125,100,0.002289852757142477
950,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,80,105,0.0014813964170877355
951,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,85,105,0.0015003314685802678
952,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,90,105,0.0015285990212226422
953,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,95,105,0.0015717235959573808
954,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,100,105,0.0016336248108351115
955,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,105,105,0.0017165897084458876
956,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,110,105,0.0018268073355519365
957,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,115,105,0.00196478615815767
958,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,120,105,0.0021324781379663763
959,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,125,105,0.002331655384949074
960,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,80,110,0.0016730866503248901
961,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,85,110,0.0016856244977427005
962,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,90,110,0.0017055595954253984
963,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,95,110,0.0017371046908559618
964,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,100,110,0.0017838006015141563
965,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,105,110,0.001848587764928421
966,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,110,110,0.0019391206313416009
967,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,115,110,0.002058680369924116
968,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,120,110,0.002209660842754368
969,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,125,110,0.0023938094973000056
970,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,80,115,0.001892355762883422
971,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,85,115,0.0019012107322608934
972,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,90,115,0.001914685190132692
973,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,95,115,0.0019365443941543382
974,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,100,115,0.0019700070248312514
975,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,105,115,0.0020189215202948566
976,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,110,115,0.0020889335103798944
977,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,115,115,0.0021871450128007324
978,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,120,115,0.002316706326044987
979,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,125,115,0.002482177389095737
980,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,80,120,0.0021357615894039735
981,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,85,120,0.002141540913392101
982,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,90,120,0.002150770692831598
983,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,95,120,0.0021662468513853903
984,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,100,120,0.0021900412542654873
985,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,105,120,0.0022254808936427155
986,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,110,120,0.0022780048915298835
987,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,115,120,0.0023548310545627132
988,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,120,120,0.0024605642130963055
989,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,125,120,0.0026028005326661557
990,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,80,125,0.0024103139013452917
991,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,85,125,0.0024137414864156873
992,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,90,125,0.0024199675461716677
993,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,95,125,0.0024301565472938606
994,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,100,125,0.002446889226100152
995,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,105,125,0.0024711460179110195
996,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,110,125,0.0025085563161169884
997,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,115,125,0.002566270453076043
998,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,120,125,0.0026491426224458364
999,sig_2018_Mchi-77p0_dMchi-14p0_ctau-100,125,125,0.002765658666266468
1000,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,80,80,0.004471657728933803
1001,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,85,80,0.0048198599893854764
1002,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,90,80,0.005276387867865019
1003,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,95,80,0.005832266632881751
1004,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,100,80,0.006480110671553042
1005,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,105,80,0.007206788957147947
1006,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,110,80,0.008033312673378144
1007,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,115,80,0.008947301400068362
1008,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,120,80,0.009958896240982909
1009,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,125,80,0.011073324485733244
1010,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,80,85,0.0047443724989871565
1011,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,85,85,0.005036481480084206
1012,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,90,85,0.005436841012107662
1013,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,95,85,0.005944694304671149
1014,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,100,85,0.00655423816186759
1015,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,105,85,0.007252202822655121
1016,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,110,85,0.008061156096588954
1017,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,115,85,0.008964544721998388
1018,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,120,85,0.009969605771169543
1019,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,125,85,0.011079297896178265
1020,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,80,90,0.005124858442580472
1021,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,85,90,0.005351537915746349
1022,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,90,90,0.005683995401711585
1023,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,95,90,0.006125173775997577
1024,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,100,90,0.006682116454023535
1025,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,105,90,0.0073371402190699694
1026,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,110,90,0.00811298624742481
1027,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,115,90,0.008996138735958274
1028,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,120,90,0.009987356829182533
1029,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,125,90,0.011089605675219922
1030,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,80,95,0.005617504733852304
1031,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,85,95,0.005788316705472235
1032,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,90,95,0.0060449636622970865
1033,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,95,95,0.006407887221184907
1034,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,100,95,0.006890713795363866
1035,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,105,95,0.00748805276973817
1036,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,110,95,0.008216547572887239
1037,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,115,95,0.00906393639628752
1038,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,120,95,0.010028997701218505
1039,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,125,95,0.011113238489265527
1040,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,80,100,0.006220847060358526
1041,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,85,100,0.006344514252582954
1042,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,90,100,0.0065325575819261015
1043,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,95,100,0.006814075276391144
1044,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,100,100,0.007207255844085731
1045,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,105,100,0.007722789459983224
1046,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,110,100,0.008383098167021458
1047,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,115,100,0.009175257731958764
1048,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,120,100,0.010100245886135804
1049,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,125,100,0.011158102370365417
1050,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,80,105,0.00692344792892964
1051,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,85,105,0.007011075924437932
1052,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,90,105,0.007149704639542419
1053,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,95,105,0.007355898769608842
1054,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,100,105,0.007658197713439994
1055,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,105,105,0.008076811383766517
1056,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,110,105,0.00864463741088253
1057,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,115,105,0.009360407230301076
1058,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,120,105,0.01022643706336561
1059,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,125,105,0.01123567136292481
1060,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,80,110,0.0077471245691206
1061,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,85,110,0.007808478779654672
1062,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,90,110,0.00790534899006946
1063,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,95,110,0.008054152866011475
1064,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,100,110,0.008274041202865855
1065,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,105,110,0.00859156289217106
1066,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,110,110,0.009050111177395737
1067,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,115,110,0.009665438275135569
1068,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,120,110,0.010446908575855512
1069,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,125,110,0.011386898669396111
1070,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,80,115,0.008670463918530113
1071,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,85,115,0.008712108852416224
1072,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,90,115,0.008779198232323232
1073,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,95,115,0.008881821871236869
1074,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,100,115,0.009040672869854943
1075,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,105,115,0.009274440060023342
1076,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,110,115,0.009623910551698782
1077,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,115,115,0.010114555868715338
1078,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,120,115,0.010788663417945548
1079,sig_2018_Mchi-84p0_dMchi-8p0_ctau-1,125,115,0.011631655528739338
