,name,pt_cut,met_cut,eff,m1,m2,delta,ctau,mchi,dmchi
1713,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,95,85,0.006455552261655613,70.0,77.0,0.1,1.0,73.5,7.0
1714,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,100,85,0.007152381512637998,70.0,77.0,0.1,1.0,73.5,7.0
1715,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,105,85,0.007957111225035177,70.0,77.0,0.1,1.0,73.5,7.0
1716,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,110,85,0.008887778847208178,70.0,77.0,0.1,1.0,73.5,7.0
1717,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,115,85,0.009945060188404018,70.0,77.0,0.1,1.0,73.5,7.0
1718,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,120,85,0.01111009579506861,70.0,77.0,0.1,1.0,73.5,7.0
1719,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,125,85,0.012396659104619645,70.0,77.0,0.1,1.0,73.5,7.0
1720,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,80,90,0.00555889995504111,70.0,77.0,0.1,1.0,73.5,7.0
1721,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,85,90,0.0058093004551083224,70.0,77.0,0.1,1.0,73.5,7.0
1722,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,90,90,0.006171325121819166,70.0,77.0,0.1,1.0,73.5,7.0
1723,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,95,90,0.006665326596434804,70.0,77.0,0.1,1.0,73.5,7.0
1724,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,100,90,0.007297919167667067,70.0,77.0,0.1,1.0,73.5,7.0
1725,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,105,90,0.008056055569666383,70.0,77.0,0.1,1.0,73.5,7.0
1726,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,110,90,0.008949931909359703,70.0,77.0,0.1,1.0,73.5,7.0
1727,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,115,90,0.009983645707169203,70.0,77.0,0.1,1.0,73.5,7.0
1728,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,120,90,0.01113298537984922,70.0,77.0,0.1,1.0,73.5,7.0
1729,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,125,90,0.012410683906090507,70.0,77.0,0.1,1.0,73.5,7.0
1730,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,80,95,0.006136491726881956,70.0,77.0,0.1,1.0,73.5,7.0
1731,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,85,95,0.006322312258959137,70.0,77.0,0.1,1.0,73.5,7.0
1732,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,90,95,0.006600764584794264,70.0,77.0,0.1,1.0,73.5,7.0
1733,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,95,95,0.007001833242151132,70.0,77.0,0.1,1.0,73.5,7.0
1734,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,100,95,0.007546447635205031,70.0,77.0,0.1,1.0,73.5,7.0
1735,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,105,95,0.008232101245253424,70.0,77.0,0.1,1.0,73.5,7.0
1736,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,110,95,0.009070619027783822,70.0,77.0,0.1,1.0,73.5,7.0
1737,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,115,95,0.010059432700395759,70.0,77.0,0.1,1.0,73.5,7.0
1738,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,120,95,0.01118007662835249,70.0,77.0,0.1,1.0,73.5,7.0
1739,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,125,95,0.012439677369848063,70.0,77.0,0.1,1.0,73.5,7.0
1740,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,80,100,0.00684353218195634,70.0,77.0,0.1,1.0,73.5,7.0
1741,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,85,100,0.006976054775656964,70.0,77.0,0.1,1.0,73.5,7.0
1742,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,90,100,0.007181567146914486,70.0,77.0,0.1,1.0,73.5,7.0
1743,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,95,100,0.0074849685005438015,70.0,77.0,0.1,1.0,73.5,7.0
1744,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,100,100,0.007920308343738126,70.0,77.0,0.1,1.0,73.5,7.0
1745,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,105,100,0.008507139816796207,70.0,77.0,0.1,1.0,73.5,7.0
1746,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,110,100,0.009256850640492852,70.0,77.0,0.1,1.0,73.5,7.0
1747,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,115,100,0.010183498405120367,70.0,77.0,0.1,1.0,73.5,7.0
1748,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,120,100,0.011263278162055336,70.0,77.0,0.1,1.0,73.5,7.0
1749,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,125,100,0.012491652254319424,70.0,77.0,0.1,1.0,73.5,7.0
1750,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,80,105,0.007665270911373917,70.0,77.0,0.1,1.0,73.5,7.0
1751,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,85,105,0.007758781142811561,70.0,77.0,0.1,1.0,73.5,7.0
1752,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,90,105,0.007905759446000792,70.0,77.0,0.1,1.0,73.5,7.0
1753,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,95,105,0.008129084739718852,70.0,77.0,0.1,1.0,73.5,7.0
1754,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,100,105,0.008458510397764496,70.0,77.0,0.1,1.0,73.5,7.0
1755,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,105,105,0.008930374904361132,70.0,77.0,0.1,1.0,73.5,7.0
1756,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,110,105,0.009567338588047057,70.0,77.0,0.1,1.0,73.5,7.0
1757,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,115,105,0.0103965511098443,70.0,77.0,0.1,1.0,73.5,7.0
1758,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,120,105,0.011405744304945356,70.0,77.0,0.1,1.0,73.5,7.0
1759,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,125,105,0.012585614961268395,70.0,77.0,0.1,1.0,73.5,7.0
1760,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,80,110,0.008613411891113249,70.0,77.0,0.1,1.0,73.5,7.0
1761,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,85,110,0.008676467090083018,70.0,77.0,0.1,1.0,73.5,7.0
1762,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,90,110,0.008780587619311275,70.0,77.0,0.1,1.0,73.5,7.0
1763,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,95,110,0.008938253150443236,70.0,77.0,0.1,1.0,73.5,7.0
1764,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,100,110,0.009183089017428358,70.0,77.0,0.1,1.0,73.5,7.0
1765,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,105,110,0.009539376900192879,70.0,77.0,0.1,1.0,73.5,7.0
1766,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,110,110,0.010046963875001721,70.0,77.0,0.1,1.0,73.5,7.0
1767,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,115,110,0.01074904407918487,70.0,77.0,0.1,1.0,73.5,7.0
1768,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,120,110,0.011660432850612192,70.0,77.0,0.1,1.0,73.5,7.0
1769,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,125,110,0.012757622657677745,70.0,77.0,0.1,1.0,73.5,7.0
1770,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,80,115,0.009707639692868645,70.0,77.0,0.1,1.0,73.5,7.0
1771,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,85,115,0.009750653273720019,70.0,77.0,0.1,1.0,73.5,7.0
1772,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,90,115,0.009819427525356198,70.0,77.0,0.1,1.0,73.5,7.0
1773,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,95,115,0.00993016892857629,70.0,77.0,0.1,1.0,73.5,7.0
1774,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,100,115,0.010100520602569782,70.0,77.0,0.1,1.0,73.5,7.0
1775,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,105,115,0.010357875606102556,70.0,77.0,0.1,1.0,73.5,7.0
1776,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,110,115,0.010740102763423288,70.0,77.0,0.1,1.0,73.5,7.0
1777,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,115,115,0.011299916354286068,70.0,77.0,0.1,1.0,73.5,7.0
1778,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,120,115,0.012080214612174605,70.0,77.0,0.1,1.0,73.5,7.0
1779,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,125,115,0.013056979980490598,70.0,77.0,0.1,1.0,73.5,7.0
1780,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,80,120,0.010918860666656689,70.0,77.0,0.1,1.0,73.5,7.0
1781,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,85,120,0.010946303840584603,70.0,77.0,0.1,1.0,73.5,7.0
1782,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,90,120,0.010990252647754493,70.0,77.0,0.1,1.0,73.5,7.0
1783,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,95,120,0.011069802731411229,70.0,77.0,0.1,1.0,73.5,7.0
1784,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,100,120,0.011188478704314352,70.0,77.0,0.1,1.0,73.5,7.0
1785,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,105,120,0.011371253098062445,70.0,77.0,0.1,1.0,73.5,7.0
1786,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,110,120,0.011645448377698847,70.0,77.0,0.1,1.0,73.5,7.0
1787,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,115,120,0.012067026168657161,70.0,77.0,0.1,1.0,73.5,7.0
1788,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,120,120,0.01269103972582483,70.0,77.0,0.1,1.0,73.5,7.0
1789,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,125,120,0.01351764520582213,70.0,77.0,0.1,1.0,73.5,7.0
1790,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,80,125,0.01229325177152583,70.0,77.0,0.1,1.0,73.5,7.0
1791,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,85,125,0.012310158623017212,70.0,77.0,0.1,1.0,73.5,7.0
1792,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,90,125,0.012339622960663751,70.0,77.0,0.1,1.0,73.5,7.0
1793,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,95,125,0.012392342059218239,70.0,77.0,0.1,1.0,73.5,7.0
1794,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,100,125,0.012471577795633666,70.0,77.0,0.1,1.0,73.5,7.0
1795,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,105,125,0.01259311047239269,70.0,77.0,0.1,1.0,73.5,7.0
1796,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,110,125,0.01278232377214347,70.0,77.0,0.1,1.0,73.5,7.0
1797,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,115,125,0.01308790154022803,70.0,77.0,0.1,1.0,73.5,7.0
1798,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,120,125,0.013561117978937975,70.0,77.0,0.1,1.0,73.5,7.0
1799,sig_2018_Mchi-73p5_dMchi-7p0_ctau-1,125,125,0.014215008086673551,70.0,77.0,0.1,1.0,73.5,7.0
1800,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,80,80,4.0869568178954214e-05,5.0,6.0,0.2,100.0,5.5,1.0
1801,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,85,80,4.5361760036289406e-05,5.0,6.0,0.2,100.0,5.5,1.0
1802,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,90,80,5.201966343277759e-05,5.0,6.0,0.2,100.0,5.5,1.0
1803,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,95,80,6.114680839138034e-05,5.0,6.0,0.2,100.0,5.5,1.0
1804,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,100,80,7.297095148039817e-05,5.0,6.0,0.2,100.0,5.5,1.0
1805,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,105,80,8.757525998905309e-05,5.0,6.0,0.2,100.0,5.5,1.0
1806,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,110,80,0.00010520594062878083,5.0,6.0,0.2,100.0,5.5,1.0
1807,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,115,80,0.00012637432073802604,5.0,6.0,0.2,100.0,5.5,1.0
1808,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,120,80,0.0001510022776176874,5.0,6.0,0.2,100.0,5.5,1.0
1809,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,125,80,0.00017983724729120145,5.0,6.0,0.2,100.0,5.5,1.0
1810,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,80,85,4.8441593566956375e-05,5.0,6.0,0.2,100.0,5.5,1.0
1811,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,85,85,5.187529179851637e-05,5.0,6.0,0.2,100.0,5.5,1.0
1812,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,90,85,5.726228991897386e-05,5.0,6.0,0.2,100.0,5.5,1.0
1813,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,95,85,6.516391439633778e-05,5.0,6.0,0.2,100.0,5.5,1.0
1814,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,100,85,7.596234799617657e-05,5.0,6.0,0.2,100.0,5.5,1.0
1815,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,105,85,8.97021887334051e-05,5.0,6.0,0.2,100.0,5.5,1.0
1816,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,110,85,0.00010668089078543806,5.0,6.0,0.2,100.0,5.5,1.0
1817,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,115,85,0.00012729799399577795,5.0,6.0,0.2,100.0,5.5,1.0
1818,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,120,85,0.00015160128861095318,5.0,6.0,0.2,100.0,5.5,1.0
1819,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,125,85,0.0001801558347970995,5.0,6.0,0.2,100.0,5.5,1.0
1820,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,80,90,5.8615215533032116e-05,5.0,6.0,0.2,100.0,5.5,1.0
1821,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,85,90,6.116239124562307e-05,5.0,6.0,0.2,100.0,5.5,1.0
1822,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,90,90,6.526066196064782e-05,5.0,6.0,0.2,100.0,5.5,1.0
1823,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,95,90,7.163665886623048e-05,5.0,6.0,0.2,100.0,5.5,1.0
1824,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,100,90,8.098368178811969e-05,5.0,6.0,0.2,100.0,5.5,1.0
1825,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,105,90,9.34317481080071e-05,5.0,6.0,0.2,100.0,5.5,1.0
1826,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,110,90,0.0001093344266776001,5.0,6.0,0.2,100.0,5.5,1.0
1827,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,115,90,0.00012909055702575357,5.0,6.0,0.2,100.0,5.5,1.0
1828,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,120,90,0.00015285455888721882,5.0,6.0,0.2,100.0,5.5,1.0
1829,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,125,90,0.00018096272167933406,5.0,6.0,0.2,100.0,5.5,1.0
1830,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,80,95,7.170986189875762e-05,5.0,6.0,0.2,100.0,5.5,1.0
1831,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,85,95,7.358441972553011e-05,5.0,6.0,0.2,100.0,5.5,1.0
1832,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,90,95,7.66034050213532e-05,5.0,6.0,0.2,100.0,5.5,1.0
1833,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,95,95,8.139400804444113e-05,5.0,6.0,0.2,100.0,5.5,1.0
1834,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,100,95,8.890074232119839e-05,5.0,6.0,0.2,100.0,5.5,1.0
1835,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,105,95,9.963136395337252e-05,5.0,6.0,0.2,100.0,5.5,1.0
1836,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,110,95,0.00011399692208310376,5.0,6.0,0.2,100.0,5.5,1.0
1837,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,115,95,0.00013254103249464314,5.0,6.0,0.2,100.0,5.5,1.0
1838,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,120,95,0.00015512494021226262,5.0,6.0,0.2,100.0,5.5,1.0
1839,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,125,95,0.00018246510354894625,5.0,6.0,0.2,100.0,5.5,1.0
1840,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,80,100,8.780594885303479e-05,5.0,6.0,0.2,100.0,5.5,1.0
1841,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,85,100,8.914046308470573e-05,5.0,6.0,0.2,100.0,5.5,1.0
1842,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,90,100,9.128946367440092e-05,5.0,6.0,0.2,100.0,5.5,1.0
1843,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,95,100,9.475230169132858e-05,5.0,6.0,0.2,100.0,5.5,1.0
1844,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,100,100,0.00010034787262510035,5.0,6.0,0.2,100.0,5.5,1.0
1845,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,105,100,0.00010892850659017465,5.0,6.0,0.2,100.0,5.5,1.0
1846,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,110,100,0.00012131750813838284,5.0,6.0,0.2,100.0,5.5,1.0
1847,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,115,100,0.00013804369082814712,5.0,6.0,0.2,100.0,5.5,1.0
1848,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,120,100,0.00015906048274856515,5.0,6.0,0.2,100.0,5.5,1.0
1849,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,125,100,0.00018505667360629193,5.0,6.0,0.2,100.0,5.5,1.0
1850,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,80,105,0.00010730957022517125,5.0,6.0,0.2,100.0,5.5,1.0
1851,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,85,105,0.00010822022816431438,5.0,6.0,0.2,100.0,5.5,1.0
1852,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,90,105,0.00010972130787798991,5.0,6.0,0.2,100.0,5.5,1.0
1853,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,95,105,0.00011227649959299769,5.0,6.0,0.2,100.0,5.5,1.0
1854,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,100,105,0.00011637604980894932,5.0,6.0,0.2,100.0,5.5,1.0
1855,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,105,105,0.00012280989028983134,5.0,6.0,0.2,100.0,5.5,1.0
1856,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,110,105,0.0001326494517155996,5.0,6.0,0.2,100.0,5.5,1.0
1857,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,115,105,0.00014703900209530577,5.0,6.0,0.2,100.0,5.5,1.0
1858,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,120,105,0.00016594756057085962,5.0,6.0,0.2,100.0,5.5,1.0
1859,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,125,105,0.00019013515440558998,5.0,6.0,0.2,100.0,5.5,1.0
1860,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,80,110,0.00013062504082032525,5.0,6.0,0.2,100.0,5.5,1.0
1861,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,85,110,0.00013119629151815975,5.0,6.0,0.2,100.0,5.5,1.0
1862,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,90,110,0.00013225618022108825,5.0,6.0,0.2,100.0,5.5,1.0
1863,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,95,110,0.0001340662287169862,5.0,6.0,0.2,100.0,5.5,1.0
1864,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,100,110,0.00013699724863858984,5.0,6.0,0.2,100.0,5.5,1.0
1865,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,105,110,0.00014170996693434106,5.0,6.0,0.2,100.0,5.5,1.0
1866,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,110,110,0.00014910166248353668,5.0,6.0,0.2,100.0,5.5,1.0
1867,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,115,110,0.00016058452768075797,5.0,6.0,0.2,100.0,5.5,1.0
1868,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,120,110,0.0001767773489290239,5.0,6.0,0.2,100.0,5.5,1.0
1869,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,125,110,0.0001984126984126984,5.0,6.0,0.2,100.0,5.5,1.0
1870,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,80,115,0.00015821324508550109,5.0,6.0,0.2,100.0,5.5,1.0
1871,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,85,115,0.0001585958976527807,5.0,6.0,0.2,100.0,5.5,1.0
1872,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,90,115,0.00015926314252724064,5.0,6.0,0.2,100.0,5.5,1.0
1873,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,95,115,0.00016053941242575052,5.0,6.0,0.2,100.0,5.5,1.0
1874,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,100,115,0.0001625047397215752,5.0,6.0,0.2,100.0,5.5,1.0
1875,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,105,115,0.00016582372937567366,5.0,6.0,0.2,100.0,5.5,1.0
1876,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,110,115,0.0001710668871528768,5.0,6.0,0.2,100.0,5.5,1.0
1877,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,115,115,0.00017965685540617421,5.0,6.0,0.2,100.0,5.5,1.0
1878,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,120,115,0.00019247116942274688,5.0,6.0,0.2,100.0,5.5,1.0
1879,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,125,115,0.00021087407303272063,5.0,6.0,0.2,100.0,5.5,1.0
1880,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,80,120,0.00019070321811680572,5.0,6.0,0.2,100.0,5.5,1.0
1881,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,85,120,0.00019099460440242564,5.0,6.0,0.2,100.0,5.5,1.0
1882,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,90,120,0.00019145168238165892,5.0,6.0,0.2,100.0,5.5,1.0
1883,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,95,120,0.00019235393123346957,5.0,6.0,0.2,100.0,5.5,1.0
1884,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,100,120,0.0001936702119074902,5.0,6.0,0.2,100.0,5.5,1.0
1885,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,105,120,0.00019589917722345567,5.0,6.0,0.2,100.0,5.5,1.0
1886,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,110,120,0.00019971374363412443,5.0,6.0,0.2,100.0,5.5,1.0
1887,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,115,120,0.00020599090206849198,5.0,6.0,0.2,100.0,5.5,1.0
1888,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,120,120,0.0002155365963179165,5.0,6.0,0.2,100.0,5.5,1.0
1889,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,125,120,0.0002302290779325429,5.0,6.0,0.2,100.0,5.5,1.0
1890,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,80,125,0.0002282844424152494,5.0,6.0,0.2,100.0,5.5,1.0
1891,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,85,125,0.00022848438690022848,5.0,6.0,0.2,100.0,5.5,1.0
1892,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,90,125,0.00022878932316491897,5.0,6.0,0.2,100.0,5.5,1.0
1893,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,95,125,0.0002292745371520281,5.0,6.0,0.2,100.0,5.5,1.0
1894,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,100,125,0.00023011429009741504,5.0,6.0,0.2,100.0,5.5,1.0
1895,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,105,125,0.0002316423442205235,5.0,6.0,0.2,100.0,5.5,1.0
1896,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,110,125,0.00023419660805246005,5.0,6.0,0.2,100.0,5.5,1.0
1897,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,115,125,0.00023867297824098016,5.0,6.0,0.2,100.0,5.5,1.0
1898,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,120,125,0.00024555444146596,5.0,6.0,0.2,100.0,5.5,1.0
1899,sig_2018_Mchi-5p5_dMchi-1p0_ctau-100,125,125,0.00025653633195801357,5.0,6.0,0.2,100.0,5.5,1.0
1900,sig_2018_Mchi-63p0_dMchi-6p0_ctau-10,80,80,0.0022975484330846974,60.0,66.0,0.1,10.0,63.0,6.0
1901,sig_2018_Mchi-63p0_dMchi-6p0_ctau-10,85,80,0.00249380865372327,60.0,66.0,0.1,10.0,63.0,6.0
1902,sig_2018_Mchi-63p0_dMchi-6p0_ctau-10,90,80,0.002760318698291814,60.0,66.0,0.1,10.0,63.0,6.0
1903,sig_2018_Mchi-63p0_dMchi-6p0_ctau-10,95,80,0.003088875769010276,60.0,66.0,0.1,10.0,63.0,6.0
1904,sig_2018_Mchi-63p0_dMchi-6p0_ctau-10,100,80,0.003476502311248074,60.0,66.0,0.1,10.0,63.0,6.0
1905,sig_2018_Mchi-63p0_dMchi-6p0_ctau-10,105,80,0.003923529219967612,60.0,66.0,0.1,10.0,63.0,6.0
1906,sig_2018_Mchi-63p0_dMchi-6p0_ctau-10,110,80,0.004427709365647844,60.0,66.0,0.1,10.0,63.0,6.0
1907,sig_2018_Mchi-63p0_dMchi-6p0_ctau-10,115,80,0.005000415546998365,60.0,66.0,0.1,10.0,63.0,6.0
1908,sig_2018_Mchi-63p0_dMchi-6p0_ctau-10,120,80,0.005638070249418232,60.0,66.0,0.1,10.0,63.0,6.0
1909,sig_2018_Mchi-63p0_dMchi-6p0_ctau-10,125,80,0.006347810796553543,60.0,66.0,0.1,10.0,63.0,6.0
