,name,pt_cut,met_cut,eff,m1,m2,delta,ctau,mchi,dmchi
16,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,110,85,0.005732079070898244,90.0,108.0,0.2,100.0,99.0,18.0
17,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,115,85,0.006306086968448991,90.0,108.0,0.2,100.0,99.0,18.0
18,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,120,85,0.0069400416628928535,90.0,108.0,0.2,100.0,99.0,18.0
19,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,125,85,0.007652169571079043,90.0,108.0,0.2,100.0,99.0,18.0
20,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,80,90,0.0038679796904774926,90.0,108.0,0.2,100.0,99.0,18.0
21,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,85,90,0.004041402953586498,90.0,108.0,0.2,100.0,99.0,18.0
22,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90,90,0.004272382381707977,90.0,108.0,0.2,100.0,99.0,18.0
23,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,95,90,0.004565065211671077,90.0,108.0,0.2,100.0,99.0,18.0
24,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,100,90,0.00491841423264447,90.0,108.0,0.2,100.0,99.0,18.0
25,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,105,90,0.005338326221370722,90.0,108.0,0.2,100.0,99.0,18.0
26,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,110,90,0.005825464152330027,90.0,108.0,0.2,100.0,99.0,18.0
27,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,115,90,0.0063773563967762965,90.0,108.0,0.2,100.0,99.0,18.0
28,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,120,90,0.006993512271921752,90.0,108.0,0.2,100.0,99.0,18.0
29,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,125,90,0.0076911173658654915,90.0,108.0,0.2,100.0,99.0,18.0
30,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,80,95,0.004213154940548467,90.0,108.0,0.2,100.0,99.0,18.0
31,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,85,95,0.0043549097522508655,90.0,108.0,0.2,100.0,99.0,18.0
32,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90,95,0.004549705345347129,90.0,108.0,0.2,100.0,99.0,18.0
33,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,95,95,0.004803761509828251,90.0,108.0,0.2,100.0,99.0,18.0
34,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,100,95,0.005120138096166161,90.0,108.0,0.2,100.0,99.0,18.0
35,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,105,95,0.005505163897620117,90.0,108.0,0.2,100.0,99.0,18.0
36,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,110,95,0.005958417439144113,90.0,108.0,0.2,100.0,99.0,18.0
37,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,115,95,0.0064810344280725,90.0,108.0,0.2,100.0,99.0,18.0
38,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,120,95,0.0070738115111953935,90.0,108.0,0.2,100.0,99.0,18.0
39,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,125,95,0.007752820357160925,90.0,108.0,0.2,100.0,99.0,18.0
40,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,80,100,0.004629501428625373,90.0,108.0,0.2,100.0,99.0,18.0
41,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,85,100,0.004739764016969334,90.0,108.0,0.2,100.0,99.0,18.0
42,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90,100,0.004897704816742214,90.0,108.0,0.2,100.0,99.0,18.0
43,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,95,100,0.005109028728910324,90.0,108.0,0.2,100.0,99.0,18.0
44,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,100,100,0.005382607066757206,90.0,108.0,0.2,100.0,99.0,18.0
45,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,105,100,0.0057252621354387185,90.0,108.0,0.2,100.0,99.0,18.0
46,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,110,100,0.006140315730427118,90.0,108.0,0.2,100.0,99.0,18.0
47,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,115,100,0.006628316861659566,90.0,108.0,0.2,100.0,99.0,18.0
48,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,120,100,0.007191937521264905,90.0,108.0,0.2,100.0,99.0,18.0
49,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,125,100,0.007844626068558362,90.0,108.0,0.2,100.0,99.0,18.0
50,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,80,105,0.005128534059155228,90.0,108.0,0.2,100.0,99.0,18.0
51,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,85,105,0.005210030228941024,90.0,108.0,0.2,100.0,99.0,18.0
52,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90,105,0.005331856611038306,90.0,108.0,0.2,100.0,99.0,18.0
53,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,95,105,0.005500734328590358,90.0,108.0,0.2,100.0,99.0,18.0
54,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,100,105,0.0057270094360188095,90.0,108.0,0.2,100.0,99.0,18.0
55,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,105,105,0.006020802708215335,90.0,108.0,0.2,100.0,99.0,18.0
56,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,110,105,0.006389143667139164,90.0,108.0,0.2,100.0,99.0,18.0
57,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,115,105,0.006835135346086802,90.0,108.0,0.2,100.0,99.0,18.0
58,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,120,105,0.007362980105139672,90.0,108.0,0.2,100.0,99.0,18.0
59,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,125,105,0.007979969798482981,90.0,108.0,0.2,100.0,99.0,18.0
60,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,80,110,0.005706643165681942,90.0,108.0,0.2,100.0,99.0,18.0
61,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,85,110,0.0057653601860966725,90.0,108.0,0.2,100.0,99.0,18.0
62,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90,110,0.005855624934327208,90.0,108.0,0.2,100.0,99.0,18.0
63,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,95,110,0.005984496931277539,90.0,108.0,0.2,100.0,99.0,18.0
64,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,100,110,0.006161753570064398,90.0,108.0,0.2,100.0,99.0,18.0
65,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,105,110,0.006405768326453838,90.0,108.0,0.2,100.0,99.0,18.0
66,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,110,110,0.0067232850870298,90.0,108.0,0.2,100.0,99.0,18.0
67,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,115,110,0.007119077113657479,90.0,108.0,0.2,100.0,99.0,18.0
68,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,120,110,0.007599864450487235,90.0,108.0,0.2,100.0,99.0,18.0
69,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,125,110,0.008174895646723596,90.0,108.0,0.2,100.0,99.0,18.0
70,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,80,115,0.006370331368079756,90.0,108.0,0.2,100.0,99.0,18.0
71,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,85,115,0.006410122346543971,90.0,108.0,0.2,100.0,99.0,18.0
72,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90,115,0.00647359694730654,90.0,108.0,0.2,100.0,99.0,18.0
73,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,95,115,0.006569335243286883,90.0,108.0,0.2,100.0,99.0,18.0
74,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,100,115,0.00670421610980478,90.0,108.0,0.2,100.0,99.0,18.0
75,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,105,115,0.006895051984717656,90.0,108.0,0.2,100.0,99.0,18.0
76,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,110,115,0.007154138819080815,90.0,108.0,0.2,100.0,99.0,18.0
77,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,115,115,0.007491445331595242,90.0,108.0,0.2,100.0,99.0,18.0
78,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,120,115,0.007912434009267746,90.0,108.0,0.2,100.0,99.0,18.0
79,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,125,115,0.008435547645477647,90.0,108.0,0.2,100.0,99.0,18.0
80,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,80,120,0.007113349424433717,90.0,108.0,0.2,100.0,99.0,18.0
81,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,85,120,0.007140361094933023,90.0,108.0,0.2,100.0,99.0,18.0
82,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90,120,0.007183369269710321,90.0,108.0,0.2,100.0,99.0,18.0
83,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,95,120,0.0072503765149304926,90.0,108.0,0.2,100.0,99.0,18.0
84,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,100,120,0.0073494149242278916,90.0,108.0,0.2,100.0,99.0,18.0
85,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,105,120,0.007492971519374159,90.0,108.0,0.2,100.0,99.0,18.0
86,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,110,120,0.007694174351078607,90.0,108.0,0.2,100.0,99.0,18.0
87,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,115,120,0.007969180634761054,90.0,108.0,0.2,100.0,99.0,18.0
88,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,120,120,0.008328804347826088,90.0,108.0,0.2,100.0,99.0,18.0
89,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,125,120,0.00878827847230187,90.0,108.0,0.2,100.0,99.0,18.0
90,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,80,125,0.00792815940816872,90.0,108.0,0.2,100.0,99.0,18.0
91,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,85,125,0.007946350252995544,90.0,108.0,0.2,100.0,99.0,18.0
92,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,90,125,0.007974191198470204,90.0,108.0,0.2,100.0,99.0,18.0
93,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,95,125,0.008019466502701501,90.0,108.0,0.2,100.0,99.0,18.0
94,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,100,125,0.00808956143051951,90.0,108.0,0.2,100.0,99.0,18.0
95,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,105,125,0.00819208410361494,90.0,108.0,0.2,100.0,99.0,18.0
96,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,110,125,0.008344942438501994,90.0,108.0,0.2,100.0,99.0,18.0
97,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,115,125,0.008561412656365659,90.0,108.0,0.2,100.0,99.0,18.0
98,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,120,125,0.008853391874521584,90.0,108.0,0.2,100.0,99.0,18.0
99,sig_2018_Mchi-99p0_dMchi-18p0_ctau-100,125,125,0.009242227783976119,90.0,108.0,0.2,100.0,99.0,18.0
100,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,80,80,0.0020244149318894133,90.0,99.0,0.1,100.0,94.5,9.0
101,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,85,80,0.0021753976216235104,90.0,99.0,0.1,100.0,94.5,9.0
102,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90,80,0.0023734214920147234,90.0,99.0,0.1,100.0,94.5,9.0
103,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,95,80,0.002611303764192628,90.0,99.0,0.1,100.0,94.5,9.0
104,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,100,80,0.0028872633806491512,90.0,99.0,0.1,100.0,94.5,9.0
105,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,105,80,0.0032006238431480085,90.0,99.0,0.1,100.0,94.5,9.0
106,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,110,80,0.0035506418010832546,90.0,99.0,0.1,100.0,94.5,9.0
107,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,115,80,0.003931796230844336,90.0,99.0,0.1,100.0,94.5,9.0
108,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,120,80,0.004353857272748467,90.0,99.0,0.1,100.0,94.5,9.0
109,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,125,80,0.004811811160567626,90.0,99.0,0.1,100.0,94.5,9.0
110,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,80,85,0.0021399841864622364,90.0,99.0,0.1,100.0,94.5,9.0
111,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,85,85,0.0022675530461706583,90.0,99.0,0.1,100.0,94.5,9.0
112,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90,85,0.002442206028031425,90.0,99.0,0.1,100.0,94.5,9.0
113,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,95,85,0.002659711775544538,90.0,99.0,0.1,100.0,94.5,9.0
114,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,100,85,0.002919422759382114,90.0,99.0,0.1,100.0,94.5,9.0
115,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,105,85,0.00322153555548847,90.0,99.0,0.1,100.0,94.5,9.0
116,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,110,85,0.0035637527700186776,90.0,99.0,0.1,100.0,94.5,9.0
117,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,115,85,0.003939717574463036,90.0,99.0,0.1,100.0,94.5,9.0
118,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,120,85,0.004358645960667159,90.0,99.0,0.1,100.0,94.5,9.0
119,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,125,85,0.004814416179531964,90.0,99.0,0.1,100.0,94.5,9.0
120,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,80,90,0.0023004540856156946,90.0,99.0,0.1,100.0,94.5,9.0
121,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,85,90,0.002402025804895695,90.0,99.0,0.1,100.0,94.5,9.0
122,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90,90,0.002547666429634783,90.0,99.0,0.1,100.0,94.5,9.0
123,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,95,90,0.0027380841108649158,90.0,99.0,0.1,100.0,94.5,9.0
124,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,100,90,0.0029750288741088853,90.0,99.0,0.1,100.0,94.5,9.0
125,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,105,90,0.0032592120734827976,90.0,99.0,0.1,100.0,94.5,9.0
126,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,110,90,0.0035882150911584363,90.0,99.0,0.1,100.0,94.5,9.0
127,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,115,90,0.00395530034072768,90.0,99.0,0.1,100.0,94.5,9.0
128,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,120,90,0.004368152832720798,90.0,99.0,0.1,100.0,94.5,9.0
129,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,125,90,0.0048200545240438125,90.0,99.0,0.1,100.0,94.5,9.0
130,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,80,95,0.002506997442661243,90.0,99.0,0.1,100.0,94.5,9.0
131,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,85,95,0.002584202806298951,90.0,99.0,0.1,100.0,94.5,9.0
132,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90,95,0.0026988700513941454,90.0,99.0,0.1,100.0,94.5,9.0
133,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,95,95,0.0028569461654963514,90.0,99.0,0.1,100.0,94.5,9.0
134,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,100,95,0.0030633272162475266,90.0,99.0,0.1,100.0,94.5,9.0
135,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,105,95,0.0033220375163433573,90.0,99.0,0.1,100.0,94.5,9.0
136,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,110,95,0.003630557924895567,90.0,99.0,0.1,100.0,94.5,9.0
137,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,115,95,0.003982746762352113,90.0,99.0,0.1,100.0,94.5,9.0
138,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,120,95,0.0043855529201794145,90.0,99.0,0.1,100.0,94.5,9.0
139,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,125,95,0.004830699190356709,90.0,99.0,0.1,100.0,94.5,9.0
140,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,80,100,0.0027588499252118996,90.0,99.0,0.1,100.0,94.5,9.0
141,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,85,100,0.00281559015259594,90.0,99.0,0.1,100.0,94.5,9.0
142,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90,100,0.0029012863534675615,90.0,99.0,0.1,100.0,94.5,9.0
143,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,95,100,0.003024267009983725,90.0,99.0,0.1,100.0,94.5,9.0
144,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,100,100,0.003194409996322366,90.0,99.0,0.1,100.0,94.5,9.0
145,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,105,100,0.0034198755659733825,90.0,99.0,0.1,100.0,94.5,9.0
146,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,110,100,0.0036997414638495142,90.0,99.0,0.1,100.0,94.5,9.0
147,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,115,100,0.004030300087404098,90.0,99.0,0.1,100.0,94.5,9.0
148,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,120,100,0.004416786152458944,90.0,99.0,0.1,100.0,94.5,9.0
149,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,125,100,0.004849704602999416,90.0,99.0,0.1,100.0,94.5,9.0
150,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,80,105,0.0030551397511717504,90.0,99.0,0.1,100.0,94.5,9.0
151,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,85,105,0.003095615994430378,90.0,99.0,0.1,100.0,94.5,9.0
152,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90,105,0.0031575543536841305,90.0,99.0,0.1,100.0,94.5,9.0
153,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,95,105,0.0032494861505334245,90.0,99.0,0.1,100.0,94.5,9.0
154,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,100,105,0.0033823249748702764,90.0,99.0,0.1,100.0,94.5,9.0
155,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,105,105,0.003567897519666423,90.0,99.0,0.1,100.0,94.5,9.0
156,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,110,105,0.0038093878206680964,90.0,99.0,0.1,100.0,94.5,9.0
157,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,115,105,0.004108639693749587,90.0,99.0,0.1,100.0,94.5,9.0
158,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,120,105,0.004470015887405865,90.0,99.0,0.1,100.0,94.5,9.0
159,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,125,105,0.00488516270796275,90.0,99.0,0.1,100.0,94.5,9.0
160,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,80,110,0.0033968905037129334,90.0,99.0,0.1,100.0,94.5,9.0
161,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,85,110,0.003425293522893754,90.0,99.0,0.1,100.0,94.5,9.0
162,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90,110,0.003468489906787236,90.0,99.0,0.1,100.0,94.5,9.0
163,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,95,110,0.003535165909074776,90.0,99.0,0.1,100.0,94.5,9.0
164,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,100,110,0.0036342671989140984,90.0,99.0,0.1,100.0,94.5,9.0
165,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,105,110,0.003779188157531942,90.0,99.0,0.1,100.0,94.5,9.0
166,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,110,110,0.003976375961822532,90.0,99.0,0.1,100.0,94.5,9.0
167,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,115,110,0.004235438200590806,90.0,99.0,0.1,100.0,94.5,9.0
168,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,120,110,0.004560773683053704,90.0,99.0,0.1,100.0,94.5,9.0
169,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,125,110,0.00494751134218631,90.0,99.0,0.1,100.0,94.5,9.0
170,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,80,115,0.00377910212176095,90.0,99.0,0.1,100.0,94.5,9.0
171,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,85,115,0.0037981441464344733,90.0,99.0,0.1,100.0,94.5,9.0
172,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90,115,0.0038277168719303323,90.0,99.0,0.1,100.0,94.5,9.0
173,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,95,115,0.003875034042718749,90.0,99.0,0.1,100.0,94.5,9.0
174,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,100,115,0.003946878294018657,90.0,99.0,0.1,100.0,94.5,9.0
175,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,105,115,0.004055297537777512,90.0,99.0,0.1,100.0,94.5,9.0
176,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,110,115,0.0042065903248422526,90.0,99.0,0.1,100.0,94.5,9.0
177,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,115,115,0.004418275216551675,90.0,99.0,0.1,100.0,94.5,9.0
178,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,120,115,0.004698748572920237,90.0,99.0,0.1,100.0,94.5,9.0
179,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,125,115,0.005047177938359566,90.0,99.0,0.1,100.0,94.5,9.0
180,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,80,120,0.00420797656602073,90.0,99.0,0.1,100.0,94.5,9.0
181,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,85,120,0.004220803986879911,90.0,99.0,0.1,100.0,94.5,9.0
182,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90,120,0.004240571540485537,90.0,99.0,0.1,100.0,94.5,9.0
183,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,95,120,0.00427237995012697,90.0,99.0,0.1,100.0,94.5,9.0
184,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,100,120,0.004322353860174456,90.0,99.0,0.1,100.0,94.5,9.0
185,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,105,120,0.0043990601204883135,90.0,99.0,0.1,100.0,94.5,9.0
186,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,110,120,0.00451111473449644,90.0,99.0,0.1,100.0,94.5,9.0
187,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,115,120,0.0046745201107617216,90.0,99.0,0.1,100.0,94.5,9.0
188,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,120,120,0.004902266395849808,90.0,99.0,0.1,100.0,94.5,9.0
189,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,125,120,0.005200537458489686,90.0,99.0,0.1,100.0,94.5,9.0
190,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,80,125,0.004683312173790379,90.0,99.0,0.1,100.0,94.5,9.0
191,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,85,125,0.004691592189472495,90.0,99.0,0.1,100.0,94.5,9.0
192,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,90,125,0.004704282030209426,90.0,99.0,0.1,100.0,94.5,9.0
193,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,95,125,0.004725619881764611,90.0,99.0,0.1,100.0,94.5,9.0
194,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,100,125,0.0047594168917885725,90.0,99.0,0.1,100.0,94.5,9.0
195,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,105,125,0.004812694690251233,90.0,99.0,0.1,100.0,94.5,9.0
196,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,110,125,0.004892938317536632,90.0,99.0,0.1,100.0,94.5,9.0
197,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,115,125,0.005012632235855419,90.0,99.0,0.1,100.0,94.5,9.0
198,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,120,125,0.005187139781959586,90.0,99.0,0.1,100.0,94.5,9.0
199,sig_2018_Mchi-94p5_dMchi-9p0_ctau-100,125,125,0.005429883988020818,90.0,99.0,0.1,100.0,94.5,9.0
200,sig_2018_Mchi-99p0_dMchi-18p0_ctau-10,80,80,0.012619994391950001,90.0,108.0,0.2,10.0,99.0,18.0
